"cat01_code","平成29水稲被害面積被害量","cat02_code","平成29水稲被害率被害量","area_code","全国、都府県、全国農業地域","time_code","時間軸（年次）","unit","value"
"130","病害_いもち病","110","被害量","N0002","東海農政局","2017000000","2017年","ｔ","4660"
"130","病害_いもち病","110","被害量","N0003","中国四国農政局","2017000000","2017年","ｔ","7220"
"130","病害_いもち病","120","被害率_実数","00000","全国","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","00042","北海道","2017000000","2017年","％","0.0"
"130","病害_いもち病","120","被害率_実数","N0010","都府県","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","00043","東北","2017000000","2017年","％","0.7"
"130","病害_いもち病","120","被害率_実数","00049","北陸","2017000000","2017年","％","0.1"
"130","病害_いもち病","120","被害率_実数","N0004","関東・東山","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","00050","東海","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","00051","近畿","2017000000","2017年","％","1.2"
"130","病害_いもち病","120","被害率_実数","00053","中国","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","00054","四国","2017000000","2017年","％","1.0"
"130","病害_いもち病","120","被害率_実数","00056","九州","2017000000","2017年","％","1.3"
"130","病害_いもち病","120","被害率_実数","00057","沖縄","2017000000","2017年","％","0.2"
"130","病害_いもち病","120","被害率_実数","01000","北海道","2017000000","2017年","％","0.0"
"130","病害_いもち病","120","被害率_実数","02000","青森県","2017000000","2017年","％","0.0"
"130","病害_いもち病","120","被害率_実数","03000","岩手県","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","04000","宮城県","2017000000","2017年","％","0.6"
"130","病害_いもち病","120","被害率_実数","05000","秋田県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","06000","山形県","2017000000","2017年","％","0.5"
"130","病害_いもち病","120","被害率_実数","07000","福島県","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","08000","茨城県","2017000000","2017年","％","1.2"
"130","病害_いもち病","120","被害率_実数","09000","栃木県","2017000000","2017年","％","1.2"
"130","病害_いもち病","120","被害率_実数","10000","群馬県","2017000000","2017年","％","1.3"
"130","病害_いもち病","120","被害率_実数","11000","埼玉県","2017000000","2017年","％","1.0"
"130","病害_いもち病","120","被害率_実数","12000","千葉県","2017000000","2017年","％","1.0"
"130","病害_いもち病","120","被害率_実数","13000","東京都","2017000000","2017年","％","0.2"
"130","病害_いもち病","120","被害率_実数","14000","神奈川県","2017000000","2017年","％","0.0"
"130","病害_いもち病","120","被害率_実数","15000","新潟県","2017000000","2017年","％","0.1"
"130","病害_いもち病","120","被害率_実数","16000","富山県","2017000000","2017年","％","0.0"
"130","病害_いもち病","120","被害率_実数","17000","石川県","2017000000","2017年","％","0.1"
"130","病害_いもち病","120","被害率_実数","18000","福井県","2017000000","2017年","％","0.1"
"130","病害_いもち病","120","被害率_実数","19000","山梨県","2017000000","2017年","％","1.5"
"130","病害_いもち病","120","被害率_実数","20000","長野県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","21000","岐阜県","2017000000","2017年","％","2.2"
"130","病害_いもち病","120","被害率_実数","22000","静岡県","2017000000","2017年","％","0.7"
"130","病害_いもち病","120","被害率_実数","23000","愛知県","2017000000","2017年","％","0.7"
"130","病害_いもち病","120","被害率_実数","24000","三重県","2017000000","2017年","％","1.0"
"130","病害_いもち病","120","被害率_実数","25000","滋賀県","2017000000","2017年","％","2.2"
"130","病害_いもち病","120","被害率_実数","26000","京都府","2017000000","2017年","％","1.0"
"130","病害_いもち病","120","被害率_実数","27000","大阪府","2017000000","2017年","％","1.6"
"130","病害_いもち病","120","被害率_実数","28000","兵庫県","2017000000","2017年","％","0.2"
"130","病害_いもち病","120","被害率_実数","29000","奈良県","2017000000","2017年","％","1.8"
"130","病害_いもち病","120","被害率_実数","30000","和歌山県","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","31000","鳥取県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","32000","島根県","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","33000","岡山県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","34000","広島県","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","35000","山口県","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","36000","徳島県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","37000","香川県","2017000000","2017年","％","1.6"
"130","病害_いもち病","120","被害率_実数","38000","愛媛県","2017000000","2017年","％","0.8"
"130","病害_いもち病","120","被害率_実数","39000","高知県","2017000000","2017年","％","0.5"
"130","病害_いもち病","120","被害率_実数","40000","福岡県","2017000000","2017年","％","0.5"
"130","病害_いもち病","120","被害率_実数","41000","佐賀県","2017000000","2017年","％","0.5"
"130","病害_いもち病","120","被害率_実数","42000","長崎県","2017000000","2017年","％","0.6"
"130","病害_いもち病","120","被害率_実数","43000","熊本県","2017000000","2017年","％","0.9"
"130","病害_いもち病","120","被害率_実数","44000","大分県","2017000000","2017年","％","1.6"
"130","病害_いもち病","120","被害率_実数","45000","宮崎県","2017000000","2017年","％","3.1"
"130","病害_いもち病","120","被害率_実数","46000","鹿児島県","2017000000","2017年","％","3.1"
"130","病害_いもち病","120","被害率_実数","47000","沖縄県","2017000000","2017年","％","0.2"
"130","病害_いもち病","120","被害率_実数","N0001","関東農政局","2017000000","2017年","％","1.1"
"130","病害_いもち病","120","被害率_実数","N0002","東海農政局","2017000000","2017年","％","1.2"
"130","病害_いもち病","120","被害率_実数","N0003","中国四国農政局","2017000000","2017年","％","0.9"
"130","病害_いもち病","130","被害率_対前年差","00000","全国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","00042","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","N0010","都府県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","00043","東北","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","00049","北陸","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","N0004","関東・東山","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","00050","東海","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","00051","近畿","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","00053","中国","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","00054","四国","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","00056","九州","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.4"
"130","病害_いもち病","130","被害率_対前年差","00057","沖縄","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","01000","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","02000","青森県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"130","病害_いもち病","130","被害率_対前年差","03000","岩手県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"130","病害_いもち病","130","被害率_対前年差","04000","宮城県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","05000","秋田県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.6"
"130","病害_いもち病","130","被害率_対前年差","06000","山形県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","07000","福島県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","08000","茨城県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.4"
"130","病害_いもち病","130","被害率_対前年差","09000","栃木県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","10000","群馬県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","11000","埼玉県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","12000","千葉県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"130","病害_いもち病","130","被害率_対前年差","13000","東京都","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.4"
"130","病害_いもち病","130","被害率_対前年差","14000","神奈川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","15000","新潟県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","16000","富山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","17000","石川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","18000","福井県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","19000","山梨県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.7"
"130","病害_いもち病","130","被害率_対前年差","20000","長野県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","21000","岐阜県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","22000","静岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","23000","愛知県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","24000","三重県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.4"
"130","病害_いもち病","130","被害率_対前年差","25000","滋賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.8"
"130","病害_いもち病","130","被害率_対前年差","26000","京都府","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","27000","大阪府","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","28000","兵庫県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","29000","奈良県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.7"
"130","病害_いもち病","130","被害率_対前年差","30000","和歌山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"130","病害_いもち病","130","被害率_対前年差","31000","鳥取県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","32000","島根県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","33000","岡山県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","34000","広島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.2"
"130","病害_いもち病","130","被害率_対前年差","35000","山口県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.8"
"130","病害_いもち病","130","被害率_対前年差","36000","徳島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.2"
"130","病害_いもち病","130","被害率_対前年差","37000","香川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"130","病害_いもち病","130","被害率_対前年差","38000","愛媛県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.5"
"130","病害_いもち病","130","被害率_対前年差","39000","高知県","2017000000","2017年","ﾎﾟｲﾝﾄ","-1.1"
"130","病害_いもち病","130","被害率_対前年差","40000","福岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"130","病害_いもち病","130","被害率_対前年差","41000","佐賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.8"
"130","病害_いもち病","130","被害率_対前年差","42000","長崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","43000","熊本県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"130","病害_いもち病","130","被害率_対前年差","44000","大分県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.7"
"130","病害_いもち病","130","被害率_対前年差","45000","宮崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","-1.1"
"130","病害_いもち病","130","被害率_対前年差","46000","鹿児島県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"130","病害_いもち病","130","被害率_対前年差","47000","沖縄県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"130","病害_いもち病","130","被害率_対前年差","N0001","関東農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","N0002","東海農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"130","病害_いもち病","130","被害率_対前年差","N0003","中国四国農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"140","虫害_ウンカ","100","被害面積","00000","全国","2017000000","2017年","ha","69800"
"140","虫害_ウンカ","100","被害面積","00042","北海道","2017000000","2017年","ha","505"
"140","虫害_ウンカ","100","被害面積","N0010","都府県","2017000000","2017年","ha","69300"
"140","虫害_ウンカ","100","被害面積","00043","東北","2017000000","2017年","ha","3980"
"140","虫害_ウンカ","100","被害面積","00049","北陸","2017000000","2017年","ha","4190"
"140","虫害_ウンカ","100","被害面積","N0004","関東・東山","2017000000","2017年","ha","16500"
"140","虫害_ウンカ","100","被害面積","00050","東海","2017000000","2017年","ha","5390"
"140","虫害_ウンカ","100","被害面積","00051","近畿","2017000000","2017年","ha","4760"
"140","虫害_ウンカ","100","被害面積","00053","中国","2017000000","2017年","ha","4240"
"140","虫害_ウンカ","100","被害面積","00054","四国","2017000000","2017年","ha","3640"
"140","虫害_ウンカ","100","被害面積","00056","九州","2017000000","2017年","ha","26600"
"140","虫害_ウンカ","100","被害面積","00057","沖縄","2017000000","2017年","ha","－"
"140","虫害_ウンカ","100","被害面積","01000","北海道","2017000000","2017年","ha","505"
"140","虫害_ウンカ","100","被害面積","02000","青森県","2017000000","2017年","ha","850"
"140","虫害_ウンカ","100","被害面積","03000","岩手県","2017000000","2017年","ha","25"
"140","虫害_ウンカ","100","被害面積","04000","宮城県","2017000000","2017年","ha","60"
"140","虫害_ウンカ","100","被害面積","05000","秋田県","2017000000","2017年","ha","893"
"140","虫害_ウンカ","100","被害面積","06000","山形県","2017000000","2017年","ha","1690"
"140","虫害_ウンカ","100","被害面積","07000","福島県","2017000000","2017年","ha","460"
"140","虫害_ウンカ","100","被害面積","08000","茨城県","2017000000","2017年","ha","1720"
"140","虫害_ウンカ","100","被害面積","09000","栃木県","2017000000","2017年","ha","2700"
"140","虫害_ウンカ","100","被害面積","10000","群馬県","2017000000","2017年","ha","1620"
"140","虫害_ウンカ","100","被害面積","11000","埼玉県","2017000000","2017年","ha","6700"
"140","虫害_ウンカ","100","被害面積","12000","千葉県","2017000000","2017年","ha","90"
"140","虫害_ウンカ","100","被害面積","13000","東京都","2017000000","2017年","ha","1"
"140","虫害_ウンカ","100","被害面積","14000","神奈川県","2017000000","2017年","ha","0"
"140","虫害_ウンカ","100","被害面積","15000","新潟県","2017000000","2017年","ha","2380"
"140","虫害_ウンカ","100","被害面積","16000","富山県","2017000000","2017年","ha","675"
"140","虫害_ウンカ","100","被害面積","17000","石川県","2017000000","2017年","ha","610"
"140","虫害_ウンカ","100","被害面積","18000","福井県","2017000000","2017年","ha","520"
"140","虫害_ウンカ","100","被害面積","19000","山梨県","2017000000","2017年","ha","120"
"140","虫害_ウンカ","100","被害面積","20000","長野県","2017000000","2017年","ha","3560"
"140","虫害_ウンカ","100","被害面積","21000","岐阜県","2017000000","2017年","ha","1550"
"140","虫害_ウンカ","100","被害面積","22000","静岡県","2017000000","2017年","ha","1310"
"140","虫害_ウンカ","100","被害面積","23000","愛知県","2017000000","2017年","ha","1340"
"140","虫害_ウンカ","100","被害面積","24000","三重県","2017000000","2017年","ha","1190"
"140","虫害_ウンカ","100","被害面積","25000","滋賀県","2017000000","2017年","ha","3100"
"140","虫害_ウンカ","100","被害面積","26000","京都府","2017000000","2017年","ha","77"
"140","虫害_ウンカ","100","被害面積","27000","大阪府","2017000000","2017年","ha","500"
"140","虫害_ウンカ","100","被害面積","28000","兵庫県","2017000000","2017年","ha","328"
"140","虫害_ウンカ","100","被害面積","29000","奈良県","2017000000","2017年","ha","172"
"140","虫害_ウンカ","100","被害面積","30000","和歌山県","2017000000","2017年","ha","585"
"140","虫害_ウンカ","100","被害面積","31000","鳥取県","2017000000","2017年","ha","59"
"140","虫害_ウンカ","100","被害面積","32000","島根県","2017000000","2017年","ha","390"
"140","虫害_ウンカ","100","被害面積","33000","岡山県","2017000000","2017年","ha","3000"
"140","虫害_ウンカ","100","被害面積","34000","広島県","2017000000","2017年","ha","357"
"140","虫害_ウンカ","100","被害面積","35000","山口県","2017000000","2017年","ha","430"
"140","虫害_ウンカ","100","被害面積","36000","徳島県","2017000000","2017年","ha","413"
"140","虫害_ウンカ","100","被害面積","37000","香川県","2017000000","2017年","ha","2120"
"140","虫害_ウンカ","100","被害面積","38000","愛媛県","2017000000","2017年","ha","139"
"140","虫害_ウンカ","100","被害面積","39000","高知県","2017000000","2017年","ha","971"
"140","虫害_ウンカ","100","被害面積","40000","福岡県","2017000000","2017年","ha","3010"
"140","虫害_ウンカ","100","被害面積","41000","佐賀県","2017000000","2017年","ha","5550"
"140","虫害_ウンカ","100","被害面積","42000","長崎県","2017000000","2017年","ha","2090"
"140","虫害_ウンカ","100","被害面積","43000","熊本県","2017000000","2017年","ha","3030"
"140","虫害_ウンカ","100","被害面積","44000","大分県","2017000000","2017年","ha","1860"
"140","虫害_ウンカ","100","被害面積","45000","宮崎県","2017000000","2017年","ha","3440"
"140","虫害_ウンカ","100","被害面積","46000","鹿児島県","2017000000","2017年","ha","7650"
"140","虫害_ウンカ","100","被害面積","47000","沖縄県","2017000000","2017年","ha","－"
"140","虫害_ウンカ","100","被害面積","N0001","関東農政局","2017000000","2017年","ha","17800"
"140","虫害_ウンカ","100","被害面積","N0002","東海農政局","2017000000","2017年","ha","4080"
"140","虫害_ウンカ","100","被害面積","N0003","中国四国農政局","2017000000","2017年","ha","7880"
"140","虫害_ウンカ","110","被害量","00000","全国","2017000000","2017年","ｔ","14600"
"140","虫害_ウンカ","110","被害量","00042","北海道","2017000000","2017年","ｔ","45"
"140","虫害_ウンカ","110","被害量","N0010","都府県","2017000000","2017年","ｔ","14500"
"140","虫害_ウンカ","110","被害量","00043","東北","2017000000","2017年","ｔ","238"
"140","虫害_ウンカ","110","被害量","00049","北陸","2017000000","2017年","ｔ","162"
"140","虫害_ウンカ","110","被害量","N0004","関東・東山","2017000000","2017年","ｔ","1320"
"140","虫害_ウンカ","110","被害量","00050","東海","2017000000","2017年","ｔ","746"
"140","虫害_ウンカ","110","被害量","00051","近畿","2017000000","2017年","ｔ","702"
"140","虫害_ウンカ","110","被害量","00053","中国","2017000000","2017年","ｔ","512"
"140","虫害_ウンカ","110","被害量","00054","四国","2017000000","2017年","ｔ","580"
"140","虫害_ウンカ","110","被害量","00056","九州","2017000000","2017年","ｔ","10300"
"140","虫害_ウンカ","110","被害量","00057","沖縄","2017000000","2017年","ｔ","－"
"140","虫害_ウンカ","110","被害量","01000","北海道","2017000000","2017年","ｔ","45"
"140","虫害_ウンカ","110","被害量","02000","青森県","2017000000","2017年","ｔ","44"
"140","虫害_ウンカ","110","被害量","03000","岩手県","2017000000","2017年","ｔ","1"
"140","虫害_ウンカ","110","被害量","04000","宮城県","2017000000","2017年","ｔ","1"
"140","虫害_ウンカ","110","被害量","05000","秋田県","2017000000","2017年","ｔ","47"
"140","虫害_ウンカ","110","被害量","06000","山形県","2017000000","2017年","ｔ","124"
"140","虫害_ウンカ","110","被害量","07000","福島県","2017000000","2017年","ｔ","21"
"140","虫害_ウンカ","110","被害量","08000","茨城県","2017000000","2017年","ｔ","370"
"140","虫害_ウンカ","110","被害量","09000","栃木県","2017000000","2017年","ｔ","220"
"140","虫害_ウンカ","110","被害量","10000","群馬県","2017000000","2017年","ｔ","321"
"140","虫害_ウンカ","110","被害量","11000","埼玉県","2017000000","2017年","ｔ","150"
"140","虫害_ウンカ","110","被害量","12000","千葉県","2017000000","2017年","ｔ","11"
"140","虫害_ウンカ","110","被害量","13000","東京都","2017000000","2017年","ｔ","0"
"140","虫害_ウンカ","110","被害量","14000","神奈川県","2017000000","2017年","ｔ","0"
"140","虫害_ウンカ","110","被害量","15000","新潟県","2017000000","2017年","ｔ","57"
"140","虫害_ウンカ","110","被害量","16000","富山県","2017000000","2017年","ｔ","4"
"140","虫害_ウンカ","110","被害量","17000","石川県","2017000000","2017年","ｔ","70"
"140","虫害_ウンカ","110","被害量","18000","福井県","2017000000","2017年","ｔ","31"
"140","虫害_ウンカ","110","被害量","19000","山梨県","2017000000","2017年","ｔ","30"
"140","虫害_ウンカ","110","被害量","20000","長野県","2017000000","2017年","ｔ","214"
"140","虫害_ウンカ","110","被害量","21000","岐阜県","2017000000","2017年","ｔ","293"
"140","虫害_ウンカ","110","被害量","22000","静岡県","2017000000","2017年","ｔ","165"
"140","虫害_ウンカ","110","被害量","23000","愛知県","2017000000","2017年","ｔ","143"
"140","虫害_ウンカ","110","被害量","24000","三重県","2017000000","2017年","ｔ","145"
"140","虫害_ウンカ","110","被害量","25000","滋賀県","2017000000","2017年","ｔ","270"
"140","虫害_ウンカ","110","被害量","26000","京都府","2017000000","2017年","ｔ","8"
"140","虫害_ウンカ","110","被害量","27000","大阪府","2017000000","2017年","ｔ","200"
"140","虫害_ウンカ","110","被害量","28000","兵庫県","2017000000","2017年","ｔ","16"
"140","虫害_ウンカ","110","被害量","29000","奈良県","2017000000","2017年","ｔ","33"
"140","虫害_ウンカ","110","被害量","30000","和歌山県","2017000000","2017年","ｔ","175"
"140","虫害_ウンカ","110","被害量","31000","鳥取県","2017000000","2017年","ｔ","13"
"140","虫害_ウンカ","110","被害量","32000","島根県","2017000000","2017年","ｔ","130"
"140","虫害_ウンカ","110","被害量","33000","岡山県","2017000000","2017年","ｔ","205"
"140","虫害_ウンカ","110","被害量","34000","広島県","2017000000","2017年","ｔ","124"
"140","虫害_ウンカ","110","被害量","35000","山口県","2017000000","2017年","ｔ","40"
"140","虫害_ウンカ","110","被害量","36000","徳島県","2017000000","2017年","ｔ","58"
"140","虫害_ウンカ","110","被害量","37000","香川県","2017000000","2017年","ｔ","220"
"140","虫害_ウンカ","110","被害量","38000","愛媛県","2017000000","2017年","ｔ","194"
"140","虫害_ウンカ","110","被害量","39000","高知県","2017000000","2017年","ｔ","108"
"140","虫害_ウンカ","110","被害量","40000","福岡県","2017000000","2017年","ｔ","495"
"140","虫害_ウンカ","110","被害量","41000","佐賀県","2017000000","2017年","ｔ","2320"
"140","虫害_ウンカ","110","被害量","42000","長崎県","2017000000","2017年","ｔ","818"
"140","虫害_ウンカ","110","被害量","43000","熊本県","2017000000","2017年","ｔ","2270"
"140","虫害_ウンカ","110","被害量","44000","大分県","2017000000","2017年","ｔ","488"
"140","虫害_ウンカ","110","被害量","45000","宮崎県","2017000000","2017年","ｔ","794"
"140","虫害_ウンカ","110","被害量","46000","鹿児島県","2017000000","2017年","ｔ","3100"
"140","虫害_ウンカ","110","被害量","47000","沖縄県","2017000000","2017年","ｔ","－"
"140","虫害_ウンカ","110","被害量","N0001","関東農政局","2017000000","2017年","ｔ","1480"
"140","虫害_ウンカ","110","被害量","N0002","東海農政局","2017000000","2017年","ｔ","581"
"140","虫害_ウンカ","110","被害量","N0003","中国四国農政局","2017000000","2017年","ｔ","1090"
"140","虫害_ウンカ","120","被害率_実数","00000","全国","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","00042","北海道","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","N0010","都府県","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","00043","東北","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","00049","北陸","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","N0004","関東・東山","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","00050","東海","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","00051","近畿","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","00053","中国","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","00054","四国","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","00056","九州","2017000000","2017年","％","1.3"
"140","虫害_ウンカ","120","被害率_実数","00057","沖縄","2017000000","2017年","％","－"
"140","虫害_ウンカ","120","被害率_実数","01000","北海道","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","02000","青森県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","03000","岩手県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","04000","宮城県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","05000","秋田県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","06000","山形県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","07000","福島県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","08000","茨城県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","09000","栃木県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","10000","群馬県","2017000000","2017年","％","0.4"
"140","虫害_ウンカ","120","被害率_実数","11000","埼玉県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","12000","千葉県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","13000","東京都","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","14000","神奈川県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","15000","新潟県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","16000","富山県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","17000","石川県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","18000","福井県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","19000","山梨県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","20000","長野県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","21000","岐阜県","2017000000","2017年","％","0.3"
"140","虫害_ウンカ","120","被害率_実数","22000","静岡県","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","23000","愛知県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","24000","三重県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","25000","滋賀県","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","26000","京都府","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","27000","大阪府","2017000000","2017年","％","0.8"
"140","虫害_ウンカ","120","被害率_実数","28000","兵庫県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","29000","奈良県","2017000000","2017年","％","0.1"
